player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,pass_250_yds,pass_300_yds,pass_350_yds,scoring_opp,rec,rec_tgt,rec_yds,rec_tds,pos_rank,overall_rank,team_id,team_name,proj_type,rec_yds_g,rec_avg,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rush_50_yds,rush_100_yds,rec_rz_tgt,rec_50_yds,rec_100_yds,return_yds,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rec_150_yds,rec_200_yds,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,fg_50_att,fg_4049_att,fg_0039,fg_att_39,fg_miss,dst_safety,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,dst_yds_199,dst_yds_299,dst_yds_349,dst_yds_399,dst_yds_449,dst_yds_499,dst_yds_549,dst_yds_550,dst_pts_6,dst_pts_13,dst_pts_17,dst_pts_20,dst_pts_27,dst_pts_34,dst_pts_45,fumblesRecovered
Kareem Hunt,RB,KC,NA,0,0,0,NA,0,0,NA,81.53,319.04,NA,3.28,NA,90.1,NA,53437,FanDuel,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.79,33.09,179.64,1.36,52,177,16,Kansas City Chiefs,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,0,0,0,NA,0,0,NA,114.32,494.19,NA,2.92,NA,87.88,NA,54728,FanDuel,14823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,21.83,113.29,0.54,53,182,5,Carolina Panthers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,0,0,0,NA,0,0,NA,107.23,471.03,NA,2.78,NA,86.5,NA,55270,FanDuel,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.36,19.12,113.96,0.69,54,183,2,Atlanta Falcons,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaydon Blue,RB,DAL,NA,0,0,0,NA,0,0,NA,110.69,468.94,NA,2.48,NA,85.13,NA,56280,FanDuel,17069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,24.1,121.85,0.63,55,189,9,Dallas Cowboys,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,0,0,0,NA,0,0,NA,110.61,467.14,NA,3.3,NA,83.42,NA,55634,FanDuel,16171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.62,16.12,86.57,0.52,56,193,20,New Orleans Saints,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,IND,NA,0,0,0,NA,0,0,NA,98.05,437.67,NA,3.16,NA,82.7,NA,54910,FanDuel,15271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83,21.42,96.42,0.63,57,194,14,Indianapolis Colts,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,0,0,0,NA,0,0,NA,111.3,465.3,NA,2.95,NA,76.62,NA,55276,FanDuel,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13,11.07,71.03,0.43,58,202,27,San Francisco 49ers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,0,0,0,NA,0,0,NA,67.02,281.81,NA,1.67,NA,74.89,NA,54544,FanDuel,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,32.16,200.41,1.03,59,205,19,New England Patriots,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,0,0,0,NA,0,0,NA,60.47,255.26,NA,1.63,NA,73.56,NA,55639,FanDuel,16165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.92,34.75,198.36,1,60,208,31,Tennessee Titans,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,0,0,0,NA,0,0,NA,54.87,267.66,NA,2.12,NA,70.83,NA,52894,FanDuel,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.62,28.34,159.89,0.87,61,213,35,Las Vegas Raiders,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,0,0,0,NA,0,0,NA,96.37,402.63,NA,2.75,NA,70.05,NA,55975,FanDuel,16603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,11.08,68.21,0.45,62,216,4,Buffalo Bills,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,HOU,NA,0,0,0,NA,0,0,NA,80.91,395.15,NA,2.89,NA,69.63,NA,53778,FanDuel,13610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.45,11.62,65.54,0.4,63,217,13,Houston Texans,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,0,0,0,NA,0,0,NA,68.18,286.28,NA,1.33,NA,69.43,NA,55532,FanDuel,15965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.87,30.34,169.84,0.93,64,218,31,Tennessee Titans,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braelon Allen,RB,NYJ,NA,0,0,0,NA,0,0,NA,90.12,375.72,NA,2.66,NA,69.37,NA,55977,FanDuel,16596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,15.2,79.15,0.5,65,220,22,New York Jets,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinshon Judkins,RB,CLE,NA,0,0,0,NA,0,0,NA,48.97,205.78,NA,1.23,NA,68.13,NA,56272,FanDuel,17051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,35.55,221.29,0.94,66,224,8,Cleveland Browns,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,0,0,0,NA,0,0,NA,87.11,360.24,NA,2.76,NA,63.56,NA,55635,FanDuel,16175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.28,11.21,55.4,0.33,67,227,6,Chicago Bears,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,0,0,0,NA,0,0,NA,68.91,302.47,NA,1.83,NA,63.34,NA,55819,FanDuel,16178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.97,18.84,105.27,0.88,68,228,3,Baltimore Ravens,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhayshul Tuten,RB,JAC,NA,0,0,0,NA,0,0,NA,67.17,283.36,NA,1.46,NA,59.02,NA,56292,FanDuel,17052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.73,22.38,111.15,0.7,69,234,15,Jacksonville Jaguars,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahj Brooks,RB,CIN,NA,0,0,0,NA,0,0,NA,68.27,286.77,NA,1.62,NA,58.96,NA,56297,FanDuel,17058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.43,19.56,101.91,0.73,70,235,7,Cincinnati Bengals,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez Jr.,RB,WSH,NA,0,0,0,NA,0,0,NA,80.75,346.21,NA,2.07,NA,58.4,NA,55710,FanDuel,16174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31,10.99,58.67,0.45,71,237,32,Washington Commanders,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,0,0,0,NA,0,0,NA,66.32,292.17,NA,1.67,NA,57.09,NA,54171,FanDuel,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.52,19.24,96.09,0.47,72,239,21,New York Giants,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,0,0,0,NA,0,0,NA,44.18,182.25,NA,1.1,NA,53.06,NA,53446,FanDuel,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,22.81,151.21,0.88,73,246,7,Cincinnati Bengals,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,0,0,0,NA,0,0,NA,47.57,196.06,NA,1.28,NA,52.87,NA,55395,FanDuel,15720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.75,23.31,126.13,0.94,74,247,34,Los Angeles Chargers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Neal,RB,NO,NA,0,0,0,NA,0,0,NA,67.32,286.57,NA,2.06,NA,51.75,NA,56282,FanDuel,17046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,10.73,55.61,0.34,75,250,20,New Orleans Saints,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,DAL,NA,0,0,0,NA,0,0,NA,79.68,373.97,NA,1.67,NA,51.71,NA,54154,FanDuel,14079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14,6.02,22.18,0.17,76,251,9,Dallas Cowboys,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,0,0,0,NA,0,0,NA,60.97,264.4,NA,1.63,NA,47.92,NA,55715,FanDuel,16432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,10.99,55.55,0.49,77,253,12,Green Bay Packers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,0,0,0,NA,0,0,NA,71.23,307.87,NA,1.67,NA,47.27,NA,55641,FanDuel,16166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,6.57,35.95,0.24,78,255,30,Tampa Bay Buccaneers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Dillon,RB,PHI,NA,0,0,0,NA,0,0,NA,56.32,233.24,NA,1.68,NA,45.4,NA,54522,FanDuel,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,10.01,62.62,0.33,79,258,24,Philadelphia Eagles,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,0,0,0,NA,0,0,NA,59.94,252.75,NA,1.65,NA,45.3,NA,54895,FanDuel,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68,10.96,53.26,0.34,80,260,25,Pittsburgh Steelers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,0,0,0,NA,0,0,NA,27.91,120.47,NA,0.74,NA,44.37,NA,54241,FanDuel,14095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,22.2,150.37,0.92,81,262,4,Buffalo Bills,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,0,0,0,NA,0,0,NA,39.61,165.28,NA,1.03,NA,41.32,NA,55986,FanDuel,16757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.05,16.97,93.11,0.71,82,266,34,Los Angeles Chargers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,0,0,0,NA,0,0,NA,44.1,191.02,NA,1.48,NA,40.41,NA,54173,FanDuel,14086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92,10.41,59.33,0.48,83,270,3,Baltimore Ravens,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,0,0,0,NA,0,0,NA,12.26,51.86,NA,0.29,NA,34.3,NA,54825,FanDuel,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.58,23.4,134.28,1,84,281,11,Detroit Lions,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Homer,RB,CHI,NA,0,0,0,NA,0,0,NA,38.99,168.58,NA,0.82,NA,33.59,NA,54356,FanDuel,14083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07,11.21,61.12,0.34,85,282,6,Chicago Bears,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon II,RB,MIA,NA,0,0,0,NA,0,0,NA,30.52,128.93,NA,0.62,NA,29.71,NA,56294,FanDuel,17059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.51,12.72,61.57,0.44,86,286,17,Miami Dolphins,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
